game_player_id,game_id,game,round,phase,season_code,player_id,is_starter,is_playing,team_id,dorsal,player,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,season_year,minutes_played
U2012_134_SSP,U2012_134,TIV-SSP,11,LAST 16,U2012,SSP,False,True,SSP,TOTAL,Spartak St. Petersburg,72,25,38,5,18,7,9,4,20,24,16,8,11,1,3,19,15,75,0,2012,200.0
U2012_136_RED,U2012_136,RED-ULM,11,LAST 16,U2012,RED,False,True,RED,TOTAL,Crvena Zvezda Telekom Belgrade,78,17,42,9,26,17,21,14,23,37,15,3,11,2,4,21,24,77,0,2012,200.0
U2012_136_ULM,U2012_136,RED-ULM,11,LAST 16,U2012,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,92,19,36,11,27,21,24,11,28,39,15,5,9,4,2,24,21,105,0,2012,200.0
U2012_083_SOF,U2012_083,SOF-BUD,6,REGULAR SEASON,U2012,SOF,False,True,SOF,TOTAL,Lukoil Academic Sofia,55,15,36,4,15,13,16,9,20,29,9,7,12,2,0,20,19,54,0,2012,200.0
U2012_083_BUD,U2012_083,SOF-BUD,6,REGULAR SEASON,U2012,BUD,False,True,BUD,TOTAL,Kk Buducnost Voli,74,19,33,9,21,9,14,7,25,32,14,7,11,0,2,19,20,84,0,2012,200.0
U2012_138_BUD,U2012_138,BUD-BAN,12,LAST 16,U2012,BUD,False,True,BUD,TOTAL,Kk Buducnost Voli,66,18,37,9,19,3,4,7,25,32,10,2,10,2,2,24,15,61,0,2012,225.0
U2012_138_BAN,U2012_138,BUD-BAN,12,LAST 16,U2012,BAN,False,True,BAN,TOTAL,Banvit Bk Bandirma,50,12,32,3,15,17,21,6,20,26,6,4,7,2,2,15,24,52,0,2012,225.0
U2012_109_TIV,U2012_109,TIV-GSS,8,LAST 16,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,96,30,45,7,11,15,25,6,23,29,23,9,18,3,0,18,25,120,0,2012,200.0
U2012_109_GSS,U2012_109,TIV-GSS,8,LAST 16,U2012,GSS,False,True,GSS,TOTAL,Stelmet Zielona Gora,87,25,47,6,16,19,23,9,15,24,13,4,12,0,3,25,18,70,0,2012,200.0
U2012_094_CHO,U2012_094,CHO-SSP,6,REGULAR SEASON,U2012,CHO,False,True,CHO,TOTAL,Cholet Basket,68,19,41,5,12,15,19,6,16,22,10,10,10,1,2,19,20,67,0,2012,200.0
U2012_094_SSP,U2012_094,CHO-SSP,6,REGULAR SEASON,U2012,SSP,False,True,SSP,TOTAL,Spartak St. Petersburg,76,17,30,10,18,12,16,4,21,25,16,6,15,2,1,21,18,81,0,2012,200.0
U2012_054_LEM,U2012_054,LEM-ART,4,REGULAR SEASON,U2012,LEM,False,True,LEM,TOTAL,Le Mans Sarthe Basket,88,26,39,7,16,15,25,6,30,36,17,9,14,5,0,18,24,115,0,2012,200.0
U2012_054_ART,U2012_054,LEM-ART,4,REGULAR SEASON,U2012,ART,False,True,ART,TOTAL,Artland Dragons,51,17,39,3,17,8,12,6,19,25,9,3,15,0,5,24,18,22,0,2012,200.0
U2012_154_PAM,U2012_154,PAM-TIV,15,SEMI-FINAL,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,87,25,42,8,17,13,17,5,16,21,13,10,16,6,4,21,20,86,0,2012,200.0
U2012_154_TIV,U2012_154,PAM-TIV,15,SEMI-FINAL,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,97,30,50,8,16,13,17,15,23,38,19,12,19,4,6,21,21,113,0,2012,200.0
U2012_149_NIK,U2012_149,NIK-SSP,14,QUARTER FINAL,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,73,19,44,4,14,23,25,13,27,40,15,12,15,4,7,19,24,90,0,2012,200.0
U2012_149_SSP,U2012_149,NIK-SSP,14,QUARTER FINAL,U2012,SSP,False,True,SSP,TOTAL,Spartak St. Petersburg,56,17,36,3,17,13,21,10,22,32,13,8,16,7,4,25,19,49,0,2012,200.0
U2012_122_BUD,U2012_122,BUD-NIK,10,LAST 16,U2012,BUD,False,True,BUD,TOTAL,Kk Buducnost Voli,75,29,48,4,15,5,8,10,29,39,14,4,17,1,4,23,14,70,0,2012,200.0
U2012_122_NIK,U2012_122,BUD-NIK,10,LAST 16,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,77,21,40,6,17,17,23,5,20,25,13,11,7,4,1,15,23,94,0,2012,200.0
U2012_106_BAN,U2012_106,BAN-BUD,8,LAST 16,U2012,BAN,False,True,BAN,TOTAL,Banvit Bk Bandirma,89,30,49,4,8,17,22,7,22,29,12,4,8,2,3,21,24,100,0,2012,200.0
U2012_106_BUD,U2012_106,BAN-BUD,8,LAST 16,U2012,BUD,False,True,BUD,TOTAL,Kk Buducnost Voli,80,19,31,10,26,12,16,5,18,23,14,3,9,3,2,24,21,77,0,2012,200.0
U2012_053_DYR,U2012_053,DYR-VEF,4,REGULAR SEASON,U2012,DYR,False,True,DYR,TOTAL,Bc Triumph Lyubertsy,82,28,43,3,18,17,21,14,27,41,16,5,15,6,1,22,23,101,0,2012,200.0
U2012_053_VEF,U2012_053,DYR-VEF,4,REGULAR SEASON,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,77,16,38,10,25,15,20,12,16,28,14,9,16,2,0,24,22,70,0,2012,198.83
U2012_035_CHA,U2012_035,CHA-BUD,3,REGULAR SEASON,U2012,CHA,False,True,CHA,TOTAL,Belgacom Spirou Basket,53,15,41,4,16,11,18,11,19,30,11,8,12,0,0,22,22,45,0,2012,200.0
U2012_035_BUD,U2012_035,CHA-BUD,3,REGULAR SEASON,U2012,BUD,False,True,BUD,TOTAL,Kk Buducnost Voli,66,18,36,6,16,12,17,9,28,37,8,7,14,0,0,22,22,71,0,2012,200.0
U2012_038_ART,U2012_038,ART-LEM,3,REGULAR SEASON,U2012,ART,False,True,ART,TOTAL,Artland Dragons,76,24,47,4,8,16,21,13,28,41,15,2,15,2,1,23,16,81,0,2012,200.0
U2012_038_LEM,U2012_038,ART-LEM,3,REGULAR SEASON,U2012,LEM,False,True,LEM,TOTAL,Le Mans Sarthe Basket,71,19,40,5,12,18,24,4,16,20,16,3,11,1,2,16,23,71,0,2012,200.0
U2012_037_VEF,U2012_037,VEF-DYR,3,REGULAR SEASON,U2012,VEF,False,True,VEF,TOTAL,Vef Riga,84,19,32,7,25,25,28,9,14,23,11,8,16,1,2,25,29,79,0,2012,200.0
U2012_037_DYR,U2012_037,VEF-DYR,3,REGULAR SEASON,U2012,DYR,False,True,DYR,TOTAL,Bc Triumph Lyubertsy,91,30,49,5,13,16,25,14,22,36,15,5,17,2,1,29,25,91,0,2012,200.0
U2012_075_NIO,U2012_075,NIO-OOS,5,REGULAR SEASON,U2012,NIO,False,True,NIO,TOTAL,Panionios Bc Athens,101,29,46,9,19,16,22,5,20,25,20,8,13,2,0,30,26,106,0,2012,225.0
U2012_075_OOS,U2012_075,NIO-OOS,5,REGULAR SEASON,U2012,OOS,False,True,OOS,TOTAL,Telenet Oostende,100,22,45,7,14,35,41,13,24,37,15,8,17,0,2,26,30,109,0,2012,225.0
U2012_127_RED,U2012_127,RED-UNK,10,LAST 16,U2012,RED,False,True,RED,TOTAL,Crvena Zvezda Telekom Belgrade,81,20,39,10,20,11,12,7,28,35,15,4,15,3,2,32,18,77,0,2012,200.0
U2012_127_UNK,U2012_127,RED-UNK,10,LAST 16,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,73,16,33,5,19,26,34,6,23,29,12,9,11,2,3,18,32,86,0,2012,200.0
U2012_116_BIL,U2012_116,BIL-PAM,9,LAST 16,U2012,BIL,False,True,BIL,TOTAL,Uxue Bilbao Basket,91,31,48,5,16,14,17,11,26,37,14,7,11,3,3,23,20,104,0,2012,205.0
U2012_116_PAM,U2012_116,BIL-PAM,9,LAST 16,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,76,15,38,10,22,16,21,10,20,30,10,3,13,3,3,20,23,69,0,2012,205.0
U2012_128_ULM,U2012_128,ULM-GAL,10,LAST 16,U2012,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,91,20,31,11,26,18,23,9,33,42,19,4,10,2,0,18,23,122,0,2012,200.0
U2012_128_GAL,U2012_128,ULM-GAL,10,LAST 16,U2012,GAL,False,True,GAL,TOTAL,Galatasaray Medical Park,70,14,40,10,29,12,13,12,19,31,10,5,8,0,2,23,18,55,0,2012,200.0
U2012_015_RED,U2012_015,RED-ORL,1,REGULAR SEASON,U2012,RED,False,True,RED,TOTAL,Crvena Zvezda Diva Belgrade,93,28,44,5,14,22,34,14,31,45,23,3,14,0,0,21,25,117,0,2012,200.0
U2012_015_ORL,U2012_015,RED-ORL,1,REGULAR SEASON,U2012,ORL,False,True,ORL,TOTAL,Orleans Loiret Basket,73,21,38,7,24,10,16,6,15,21,13,7,13,0,0,26,20,55,0,2012,200.0
U2012_097_NIK,U2012_097,NIK-BAN,7,LAST 16,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,76,18,40,10,29,10,13,20,24,44,12,2,11,5,4,16,17,81,0,2012,200.0
U2012_097_BAN,U2012_097,NIK-BAN,7,LAST 16,U2012,BAN,False,True,BAN,TOTAL,Banvit Bandirma Bk,69,25,51,3,15,10,13,13,21,34,12,5,6,4,5,17,16,71,0,2012,200.0
U2012_046_CIB,U2012_046,CIB-CHO,3,REGULAR SEASON,U2012,CIB,False,True,CIB,TOTAL,Kk Cibona Zagreb,90,28,47,7,16,13,14,8,16,24,17,8,13,1,0,27,15,86,0,2012,200.0
U2012_046_CHO,U2012_046,CIB-CHO,3,REGULAR SEASON,U2012,CHO,False,True,CHO,TOTAL,Cholet Basket,95,22,36,11,21,18,24,9,20,29,22,6,14,0,1,15,27,119,0,2012,200.0
U2012_117_SEV,U2012_117,SEV-TIV,9,LAST 16,U2012,SEV,False,True,SEV,TOTAL,Cajasol Seville,80,25,48,7,25,9,12,15,22,37,17,7,11,6,0,16,20,96,0,2012,200.0
U2012_117_TIV,U2012_117,SEV-TIV,9,LAST 16,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,87,39,59,1,10,6,8,7,27,34,16,9,11,0,6,20,16,94,0,2012,200.0
U2012_065_JER,U2012_065,JER-RUD,5,REGULAR SEASON,U2012,JER,False,True,JER,TOTAL,Hapoel Migdal Jerusalem,92,31,52,6,13,12,12,8,23,31,16,10,13,3,2,22,17,104,0,2012,200.0
U2012_065_RUD,U2012_065,JER-RUD,5,REGULAR SEASON,U2012,RUD,False,True,RUD,TOTAL,Bc Prienai,79,20,39,9,23,12,21,16,19,35,18,6,17,2,3,17,22,83,0,2012,200.0
U2012_010_TSO,U2012_010,TSO-GAL,1,REGULAR SEASON,U2012,TSO,False,True,TSO,TOTAL,Trefl Sopot,65,15,35,7,25,14,19,15,17,32,16,4,10,3,0,20,16,63,0,2012,200.0
U2012_010_GAL,U2012_010,TSO-GAL,1,REGULAR SEASON,U2012,GAL,False,True,GAL,TOTAL,Galatasaray Medical Park,94,25,40,9,18,17,20,10,19,29,9,6,7,1,1,16,20,108,0,2012,200.0
U2012_049_NIK,U2012_049,NIK-JER,4,REGULAR SEASON,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,84,19,40,10,31,16,21,13,27,40,21,8,13,3,2,16,22,100,0,2012,200.0
U2012_049_JER,U2012_049,NIK-JER,4,REGULAR SEASON,U2012,JER,False,True,JER,TOTAL,Hapoel Migdal Jerusalem,77,27,53,4,14,11,15,10,29,39,14,7,15,2,3,22,16,75,0,2012,200.0
U2012_135_UNK,U2012_135,UNK-GAL,11,LAST 16,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,64,17,36,6,23,12,19,13,26,39,17,9,11,3,1,10,22,89,0,2012,200.0
U2012_135_GAL,U2012_135,UNK-GAL,11,LAST 16,U2012,GAL,False,True,GAL,TOTAL,Galatasaray Medical Park,57,14,35,8,22,5,6,9,26,35,16,6,14,1,3,22,10,50,0,2012,200.0
U2012_108_NYM,U2012_108,NYM-PAM,8,LAST 16,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,77,18,37,8,18,17,20,8,20,28,15,7,17,2,2,21,22,79,0,2012,200.0
U2012_108_PAM,U2012_108,NYM-PAM,8,LAST 16,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,82,23,38,8,20,12,19,10,21,31,19,13,17,2,2,22,21,93,0,2012,200.0
U2012_060_GSS,U2012_060,GSS-OOS,4,REGULAR SEASON,U2012,GSS,False,True,GSS,TOTAL,Stelmet Zielona Gora,85,25,41,7,17,14,16,8,21,29,17,7,11,2,1,21,21,100,0,2012,200.0
U2012_060_OOS,U2012_060,GSS-OOS,4,REGULAR SEASON,U2012,OOS,False,True,OOS,TOTAL,Telenet Oostende,61,15,31,4,16,19,21,8,19,27,15,2,21,1,2,22,20,51,0,2012,200.0
U2012_041_TIV,U2012_041,TIV-GAL,3,REGULAR SEASON,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,91,25,41,11,22,8,10,5,21,26,17,8,9,3,6,19,12,94,0,2012,200.0
U2012_041_GAL,U2012_041,TIV-GAL,3,REGULAR SEASON,U2012,GAL,False,True,GAL,TOTAL,Galatasaray Medical Park,66,21,42,4,15,12,15,5,15,20,13,5,11,6,3,13,19,67,0,2012,200.0
U2012_112_UNK,U2012_112,UNK-ULM,8,LAST 16,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,87,18,44,11,25,18,23,7,30,37,17,7,13,3,1,27,22,87,0,2012,200.0
U2012_112_ULM,U2012_112,UNK-ULM,8,LAST 16,U2012,ULM,False,True,ULM,TOTAL,Ratiopharm Ulm,95,20,41,10,23,25,31,6,32,38,14,7,10,1,3,23,27,106,0,2012,200.0
U2012_032_ORL,U2012_032,ORL-SAS,2,REGULAR SEASON,U2012,ORL,False,True,ORL,TOTAL,Orleans Loiret Basket,88,20,39,11,27,15,20,9,33,42,18,6,10,3,0,19,18,106,0,2012,200.0
U2012_032_SAS,U2012_032,ORL-SAS,2,REGULAR SEASON,U2012,SAS,False,True,SAS,TOTAL,Dinamo Banco Di Sardegna Sassari,75,21,37,7,36,12,17,15,26,41,16,6,12,0,3,18,18,73,0,2012,200.0
U2012_024_BAN,U2012_024,BAN-WUE,2,REGULAR SEASON,U2012,BAN,False,True,BAN,TOTAL,Banvit Bk Bandirma,101,29,46,9,17,16,21,15,25,40,17,9,18,2,3,22,21,117,0,2012,200.0
U2012_024_WUE,U2012_024,BAN-WUE,2,REGULAR SEASON,U2012,WUE,False,True,WUE,TOTAL,S.Oliver Baskets Wurzburg,82,16,34,12,24,14,15,4,11,15,11,8,13,3,2,22,22,73,0,2012,207.3
U2012_002_NYM,U2012_002,NYM-NIK,1,REGULAR SEASON,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,91,27,47,10,18,7,9,10,15,25,22,8,13,2,2,24,20,99,0,2012,200.0
U2012_002_NIK,U2012_002,NYM-NIK,1,REGULAR SEASON,U2012,NIK,False,True,NIK,TOTAL,Bc Budivelnik Kiev,78,25,40,5,11,13,21,9,19,28,9,8,20,2,2,20,24,78,0,2012,200.0
U2012_091_OOS,U2012_091,OOS-UNK,6,REGULAR SEASON,U2012,OOS,False,True,OOS,TOTAL,Telenet Oostende,67,15,33,11,24,4,6,10,24,34,10,4,17,0,1,19,16,61,0,2012,200.0
U2012_091_UNK,U2012_091,OOS-UNK,6,REGULAR SEASON,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,74,21,35,8,24,8,10,3,17,20,13,13,8,1,0,16,19,84,0,2012,212.67
U2012_027_UNK,U2012_027,UNK-OOS,2,REGULAR SEASON,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,83,28,47,3,14,18,21,9,24,33,21,9,13,3,0,16,24,111,0,2012,200.0
U2012_027_OOS,U2012_027,UNK-OOS,2,REGULAR SEASON,U2012,OOS,False,True,OOS,TOTAL,Telenet Oostende,72,18,37,8,18,12,15,4,18,22,15,5,16,0,3,24,15,54,0,2012,200.0
U2012_018_JER,U2012_018,JER-NYM,2,REGULAR SEASON,U2012,JER,False,True,JER,TOTAL,Hapoel Migdal Jerusalem,69,21,40,4,14,15,26,10,22,32,11,9,19,0,1,22,22,61,0,2012,200.0
U2012_018_NYM,U2012_018,JER-NYM,2,REGULAR SEASON,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,86,22,36,11,25,9,13,6,22,28,18,6,13,1,0,22,22,94,0,2012,200.0
U2012_023_AZO,U2012_023,AZO-PAM,2,REGULAR SEASON,U2012,AZO,False,True,AZO,TOTAL,Bc Azovmash Mariupol,70,19,43,7,18,11,17,12,22,34,17,6,14,3,4,22,19,68,0,2012,200.0
U2012_023_PAM,U2012_023,AZO-PAM,2,REGULAR SEASON,U2012,PAM,False,True,PAM,TOTAL,Valencia Basket,76,22,41,6,21,14,15,10,26,36,10,6,12,4,3,19,22,85,0,2012,200.0
U2012_048_RED,U2012_048,RED-SAS,3,REGULAR SEASON,U2012,RED,False,True,RED,TOTAL,Crvena Zvezda Diva Belgrade,116,38,51,8,17,16,18,6,23,29,19,4,7,1,1,18,18,137,0,2012,200.0
U2012_048_SAS,U2012_048,RED-SAS,3,REGULAR SEASON,U2012,SAS,False,True,SAS,TOTAL,Dinamo Banco Di Sardegna Sassari,104,21,35,18,35,8,13,8,16,24,23,4,9,1,1,18,18,110,0,2012,200.0
U2012_157_BIL,U2012_157,BIL-TIV,17,FINAL,U2012,BIL,False,True,BIL,TOTAL,Uxue Bilbao Basket,64,17,46,6,21,12,17,12,27,39,15,2,13,3,1,25,25,60,0,2012,200.0
U2012_157_TIV,U2012_157,BIL-TIV,17,FINAL,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,75,22,49,3,14,22,31,11,32,43,17,8,10,1,3,25,25,84,0,2012,200.0
U2012_009_DON,U2012_009,DON-TIV,1,REGULAR SEASON,U2012,DON,False,True,DON,TOTAL,Bc Donetsk,75,20,38,7,13,14,21,6,25,31,11,1,17,3,1,22,22,72,0,2012,200.0
U2012_009_TIV,U2012_009,DON-TIV,1,REGULAR SEASON,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban,78,24,42,7,23,9,19,10,19,29,11,7,6,1,3,23,21,71,0,2012,200.0
U2012_028_NIO,U2012_028,NIO-GSS,2,REGULAR SEASON,U2012,NIO,False,True,NIO,TOTAL,Panionios Bc Athens,70,20,36,5,17,15,21,6,28,34,14,5,18,3,0,28,27,73,0,2012,200.0
U2012_028_GSS,U2012_028,NIO-GSS,2,REGULAR SEASON,U2012,GSS,False,True,GSS,TOTAL,Stelmet Zielona Gora,76,25,52,4,12,14,26,13,22,35,14,10,12,0,3,27,28,74,0,2012,200.0
U2012_068_BUD,U2012_068,BUD-BIL,5,REGULAR SEASON,U2012,BUD,False,True,BUD,TOTAL,Kk Buducnost Voli,66,19,34,2,18,22,28,11,32,43,9,7,20,3,2,24,24,69,0,2012,200.0
U2012_068_BIL,U2012_068,BUD-BIL,5,REGULAR SEASON,U2012,BIL,False,True,BIL,TOTAL,Bilbao Basket,68,20,48,8,20,4,11,8,25,33,15,12,12,2,3,24,24,68,0,2012,200.0
U2012_103_GAL,U2012_103,GAL-UNK,7,LAST 16,U2012,GAL,False,True,GAL,TOTAL,Galatasaray Medical Park,74,23,43,8,23,4,5,7,26,33,13,5,11,3,0,22,13,72,0,2012,200.0
U2012_103_UNK,U2012_103,GAL-UNK,7,LAST 16,U2012,UNK,False,True,UNK,TOTAL,Unics Kazan,80,20,38,8,20,16,19,4,28,32,18,7,10,0,3,13,22,100,0,2012,200.0
U2012_147_BUD,U2012_147,BUD-TIV,13,QUARTER FINAL,U2012,BUD,False,True,BUD,TOTAL,Kk Buducnost Voli,54,15,46,3,17,15,20,10,21,31,4,6,9,1,8,18,23,34,0,2012,200.0
U2012_147_TIV,U2012_147,BUD-TIV,13,QUARTER FINAL,U2012,TIV,False,True,TIV,TOTAL,Pbc Lokomotiv Kuban Krasnodar,72,28,47,4,13,4,9,8,31,39,16,5,12,8,1,23,18,89,0,2012,200.0
U2012_099_BIL,U2012_099,BIL-NYM,7,LAST 16,U2012,BIL,False,True,BIL,TOTAL,Uxue Bilbao Basket,83,22,41,6,22,21,29,13,30,43,13,3,11,1,0,23,24,90,0,2012,200.0
U2012_099_NYM,U2012_099,BIL-NYM,7,LAST 16,U2012,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,85,20,40,9,25,18,23,10,24,34,15,5,11,0,1,24,20,82,0,2012,200.0
U2012_006_LEM,U2012_006,LEM-DYR,1,REGULAR SEASON,U2012,LEM,False,True,LEM,TOTAL,Le Mans Sarthe Basket,71,21,48,6,18,11,15,11,26,37,13,5,13,2,3,26,18,61,0,2012,200.0
U2012_006_DYR,U2012_006,LEM-DYR,1,REGULAR SEASON,U2012,DYR,False,True,DYR,TOTAL,Bc Triumph Lyubertsy,76,14,39,10,18,18,27,10,28,38,9,4,15,3,2,19,24,76,0,2012,200.0
U2013_076_BIL,U2013_076,BIL-CHL,4,REGULAR SEASON,U2013,BIL,False,True,BIL,TOTAL,Bilbao Basket,77,18,31,6,20,23,31,14,26,40,15,5,18,4,2,23,24,87,0,2013,200.0
U2013_076_CHL,U2013_076,BIL-CHL,4,REGULAR SEASON,U2013,CHL,False,True,CHL,TOTAL,Elan Chalon Sur Saone,67,14,34,8,26,15,22,15,12,27,15,7,12,2,4,24,23,56,0,2013,200.0
U2013_147_OOS,U2013_147,OOS-ART,7,REGULAR SEASON,U2013,OOS,False,True,OOS,TOTAL,Telenet Ostend,87,24,42,8,20,15,16,10,21,31,19,5,13,1,1,20,18,96,0,2013,200.0
U2013_147_ART,U2013_147,OOS-ART,7,REGULAR SEASON,U2013,ART,False,True,ART,TOTAL,Artland Dragons Quakenbrueck,71,20,36,5,16,16,21,7,19,26,16,5,13,1,1,19,19,73,0,2013,200.0
U2013_165_MHB,U2013_165,MHB-SKO,7,REGULAR SEASON,U2013,MHB,False,True,MHB,TOTAL,Maccabi Haifa Bazan,79,21,40,8,23,13,19,13,25,38,18,11,15,3,5,12,20,97,0,2013,200.0
U2013_165_SKO,U2013_165,MHB-SKO,7,REGULAR SEASON,U2013,SKO,False,True,SKO,TOTAL,Mzt Skopje Aerodrom,60,18,33,6,21,6,11,6,23,29,17,7,19,5,3,20,12,53,0,2013,200.0
U2013_181_KHI,U2013_181,KHI-JER,8,REGULAR SEASON,U2013,KHI,False,True,KHI,TOTAL,Khimki Moscow Region,85,22,39,9,21,14,15,7,30,37,22,7,11,2,5,17,19,109,0,2013,200.0
U2013_181_JER,U2013_181,KHI-JER,8,REGULAR SEASON,U2013,JER,False,True,JER,TOTAL,Hapoel Migdal Jerusalem,73,26,52,4,12,9,16,9,23,32,11,7,10,5,2,19,17,73,0,2013,200.0
U2013_310_KHI,U2013_310,KHI-SIE,15,LAST 32,U2013,KHI,False,True,KHI,TOTAL,Khimki Moscow Region,85,26,38,7,19,12,20,7,23,30,22,5,7,3,4,18,20,104,0,2013,200.0
U2013_310_SIE,U2013_310,KHI-SIE,15,LAST 32,U2013,SIE,False,True,SIE,TOTAL,Montepaschi Siena,73,16,31,8,28,17,19,11,21,32,14,6,12,4,3,20,18,75,0,2013,200.0
U2013_152_LJU,U2013_152,LJU-ASV,7,REGULAR SEASON,U2013,LJU,False,True,LJU,TOTAL,Union Olimpija Ljubljana,86,25,40,6,19,18,25,11,28,39,16,11,12,1,1,20,19,104,0,2013,200.0
U2013_152_ASV,U2013_152,LJU-ASV,7,REGULAR SEASON,U2013,ASV,False,True,ASV,TOTAL,Asvel Villeurbanne Lyon,48,17,45,2,13,8,12,12,19,31,10,3,20,1,1,19,20,30,0,2013,200.0
U2013_134_PLO,U2013_134,PLO-KHI,6,REGULAR SEASON,U2013,PLO,False,True,PLO,TOTAL,Csu Asesoft Ploiesti,72,12,34,9,15,21,29,10,18,28,11,6,20,3,4,26,28,62,0,2013,200.0
U2013_134_KHI,U2013_134,PLO-KHI,6,REGULAR SEASON,U2013,KHI,False,True,KHI,TOTAL,Khimki Moscow Region,95,24,41,10,18,17,24,12,20,32,25,8,13,4,3,30,25,111,0,2013,200.0
U2013_351_UNK,U2013_351,UNK-NYM,18,EIGHTHFINALS,U2013,UNK,False,True,UNK,TOTAL,Unics Kazan,76,16,35,9,24,17,25,10,26,36,10,8,10,1,2,17,23,83,0,2013,200.0
U2013_351_NYM,U2013_351,UNK-NYM,18,EIGHTHFINALS,U2013,NYM,False,True,NYM,TOTAL,Cez Basketball Nymburk,59,22,45,2,14,9,10,8,25,33,10,6,16,2,1,23,17,51,0,2013,200.0
U2013_158_KSK,U2013_158,KSK-PLO,7,REGULAR SEASON,U2013,KSK,False,True,KSK,TOTAL,Pinar Karsiyaka Izmir,91,19,37,8,27,29,37,15,20,35,16,5,11,4,3,25,30,97,0,2013,200.0
U2013_158_PLO,U2013_158,KSK-PLO,7,REGULAR SEASON,U2013,PLO,False,True,PLO,TOTAL,Csu Asesoft Ploiesti,87,25,40,7,16,16,23,6,24,30,16,4,16,3,4,30,24,83,0,2013,200.0
U2013_340_BES,U2013_340,BES-NOV,17,EIGHTHFINALS,U2013,BES,False,True,BES,TOTAL,Besiktas Integral Forex Istanbul,88,20,31,11,25,15,21,8,17,25,18,8,12,1,1,16,19,99,0,2013,200.0
U2013_340_NOV,U2013_340,BES-NOV,17,EIGHTHFINALS,U2013,NOV,False,True,NOV,TOTAL,Nizhny Novgorod,71,22,41,7,19,6,7,12,19,31,15,2,18,1,1,19,16,66,0,2013,200.0
U2013_279_BIL,U2013_279,BIL-NOV,13,LAST 32,U2013,BIL,False,True,BIL,TOTAL,Bilbao Basket,80,23,37,7,23,13,17,10,35,45,18,6,16,1,3,20,21,98,0,2013,200.0
U2013_279_NOV,U2013_279,BIL-NOV,13,LAST 32,U2013,NOV,False,True,NOV,TOTAL,Nizhny Novgorod,54,18,36,4,28,6,10,9,20,29,11,5,11,3,1,21,20,43,0,2013,200.0
U2013_079_PAI,U2013_079,PAI-ASV,4,REGULAR SEASON,U2013,PAI,False,True,PAI,TOTAL,Paris Levallois,83,20,35,12,23,7,14,12,26,38,21,12,17,4,1,26,14,95,0,2013,200.0
U2013_079_ASV,U2013_079,PAI-ASV,4,REGULAR SEASON,U2013,ASV,False,True,ASV,TOTAL,Asvel Villeurbanne Lyon,65,16,40,3,17,24,31,14,15,29,17,10,14,1,4,14,26,71,0,2013,200.0
U2013_285_OOS,U2013_285,OOS-UNK,13,LAST 32,U2013,OOS,False,True,OOS,TOTAL,Telenet Ostend,78,22,42,6,19,16,20,7,25,32,16,7,14,3,1,23,20,81,0,2013,200.0
U2013_285_UNK,U2013_285,OOS-UNK,13,LAST 32,U2013,UNK,False,True,UNK,TOTAL,Unics Kazan,75,16,33,7,25,22,26,9,28,37,9,6,15,1,3,21,23,73,0,2013,200.0
U2013_331_BER,U2013_331,BER-RDN,16,LAST 32,U2013,BER,False,True,BER,TOTAL,Alba Berlin,92,27,41,7,18,17,20,12,20,32,16,5,12,3,3,23,25,107,0,2013,200.0
U2013_331_RDN,U2013_331,BER-RDN,16,LAST 32,U2013,RDN,False,True,RDN,TOTAL,Radnicki Kragujevac,83,17,27,11,22,16,21,5,14,19,21,2,15,3,3,27,22,79,0,2013,200.0
